,id_cliente,churn,genero,idoso,parceiro,dependentes,meses_contrato,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte,streaming_tv,streaming_filmes,contrato,fatura_online,forma_pagamento,cobranca_diaria,cobranca_mensal,cobranca_total
6242,8591-NXRCV,No,Female,No,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2.4883333333333337,74.65,3090.65
6243,8591-TKMZH,No,Male,No,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,3.703333333333333,111.1,6555.2
6244,8592-PLTMQ,No,Female,No,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.8233333333333334,24.7,1642.75
6245,8593-WHYHV,Yes,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2.8433333333333333,85.3,264.8
6246,8595-SIZNC,No,Female,Yes,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.8533333333333334,25.6,548.8
6247,8597-CTXVJ,No,Male,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),2.165,64.95,4551.5
6248,8597-CWYHH,No,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,3.145,94.35,3921.3
6249,8601-QACRS,Yes,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1.6866666666666668,50.6,249.95
6250,8603-IJWDN,Yes,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2.8866666666666663,86.6,86.6
6251,8605-ITULD,No,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6516666666666667,19.55,19.55
6252,8606-CIQUL,No,Male,Yes,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3.8583333333333334,115.75,8399.15
6253,8606-OEGQZ,No,Female,No,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.8433333333333334,25.3,454.65
6254,8608-OZTLB,No,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,2.4683333333333333,74.05,2802.3
6255,8610-WFCJF,Yes,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.1866666666666665,95.6,4783.5
6256,8610-ZIKJJ,No,Female,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.6766666666666666,20.3,31.9
6257,8612-GXIDD,No,Male,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.8466666666666666,25.4,313.0
6258,8614-VGMMV,Yes,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.6366666666666667,49.1,679.55
6259,8617-ENBDS,No,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),2.453333333333333,73.6,232.5
6260,8619-IJNDK,No,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),2.135,64.05,4492.9
6261,8620-RJPZN,No,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.69,20.7,20.7
6262,8621-MNIHH,Yes,Female,Yes,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,3.1416666666666666,94.25,3217.55
6263,8622-ZLFKO,No,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,3.025,90.75,512.25
6264,8623-TMRBY,Yes,Male,Yes,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,2.8066666666666666,84.2,4146.05
6265,8623-ULFNQ,No,Female,Yes,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,2.2016666666666667,66.05,1652.4
6266,8624-GIOUT,Yes,Female,No,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1.9916666666666667,59.75,2934.3
6267,8625-AZYZY,Yes,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.4883333333333337,104.65,2542.45
6268,8626-PTQGE,No,Male,No,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.0016666666666665,60.05,4176.7
6269,8626-XHBIE,No,Male,No,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.8266666666666667,24.8,1424.2
6270,8627-EHGIP,Yes,Male,No,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,1.7983333333333333,53.95,2375.4
6271,8627-ZYGSZ,No,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,2.6300000000000003,78.9,3650.35
6272,8628-MFKAX,No,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3.8916666666666666,116.75,8277.05
6273,8630-FJLIB,No,Female,No,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.3266666666666667,69.8,1221.65
6274,8630-QSGXK,No,Male,No,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.506666666666667,75.2,3901.25
6275,8631-NBHFZ,Yes,Male,Yes,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),2.646666666666667,79.4,5154.6
6276,8631-WUXGY,No,Female,No,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.3266666666666667,99.8,4391.25
6277,8631-XVRZL,No,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.6716666666666666,20.15,163.7
6278,8634-CILSZ,Yes,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),3.49,104.7,7220.35
6279,8634-MPHTR,Yes,Male,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.335,100.05,4871.05
6280,8637-XJIVR,Yes,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.631666666666667,78.95,927.35
6281,8639-NHQEI,No,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),3.1966666666666668,95.9,6954.15
6282,8640-SDGKB,Yes,Male,No,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2.48,74.4,299.7
6283,8642-GVWRF,Yes,Female,No,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),2.6566666666666667,79.7,165.0
6284,8644-XLFBW,Yes,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.3883333333333336,71.65,71.65
6285,8644-XYTSV,No,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1.3383333333333334,40.15,1626.05
6286,8645-KOMJQ,No,Male,No,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),2.731666666666667,81.95,5601.4
6287,8645-KWHJO,No,Male,No,No,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.8333333333333333,55.0,771.95
6288,8646-JCOMS,No,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),3.018333333333333,90.55,6130.95
6289,8647-SDTWQ,No,Male,No,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.4766666666666666,74.3,4018.35
6290,8648-PFRMP,No,Female,Yes,No,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.5450000000000002,46.35,672.7
6291,8649-VYTUC,undefined,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.0116666666666663,90.35,2238.5
6292,8650-RHRKE,Yes,Male,No,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.9883333333333333,29.65,118.5
6293,8651-ENBZX,Yes,Female,Yes,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,3.533333333333333,106.0,6441.4
6294,8652-YHIYU,No,Female,No,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),2.65,79.5,1264.2
6295,8654-DHAOW,No,Female,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,1.805,54.15,101.65
6296,8659-HDIYE,No,Female,Yes,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),2.4883333333333337,74.65,4869.35
6297,8659-IOOPU,No,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,3.3483333333333336,100.45,7159.7
6298,8660-BUETV,No,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1.4916666666666667,44.75,148.05
6299,8661-BOYNW,No,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),2.8133333333333335,84.4,6096.45
6300,8663-UPDGF,No,Female,No,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),2.316666666666667,69.5,1800.05
6301,8665-UTDHZ,Yes,Male,No,Yes,Yes,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1.0066666666666666,30.2,30.2
6302,8668-KNZTI,No,Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,1.7916666666666667,53.75,2790.65
6303,8670-ERCJH,No,Male,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),3.7800000000000002,113.4,8164.1
6304,8670-MEFCP,No,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3.0966666666666667,92.9,3379.25
6305,8671-KKKOS,No,Female,No,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,1.5183333333333333,45.55,2062.15
6306,8672-OAUPW,No,Male,No,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),1.595,47.85,2356.75
6307,8676-OOQEJ,No,Male,No,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,1.0166666666666666,30.5,118.4
6308,8676-TRMJS,Yes,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,2.5,75.0,209.1
6309,8677-HDZEE,No,Female,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3.515,105.45,5916.95
6310,8679-JOEVF,Yes,Female,Yes,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,1.98,59.4,1023.9
6311,8679-LZBMD,No,Male,No,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),3.021666666666667,90.65,3974.15
6312,8680-CGLTP,No,Male,No,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,1.9583333333333333,58.75,1696.2
6313,8681-ICONS,No,Male,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.6883333333333332,20.65,654.85
6314,8685-WHQPW,Yes,Female,Yes,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2.48,74.4,1692.6
6315,8687-BAFGU,No,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,2.466666666666667,74.0,74.0
6316,8690-UPCZI,No,Male,No,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),2.3016666666666667,69.05,1958.45
6317,8690-ZVLCL,No,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),2.933333333333333,88.0,6161.9
6318,8695-ARGXZ,No,Male,Yes,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.518333333333333,75.55,2425.4
6319,8695-WDYEA,No,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1.7083333333333333,51.25,51.25
6320,8696-JKZNU,Yes,Female,Yes,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2.5416666666666665,76.25,2841.55
6321,8699-ASUFO,Yes,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,2.48,74.4,527.9
6322,8701-DGLVH,No,Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.6816666666666666,20.45,1042.65
6323,8705-DWKTI,No,Male,No,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2.7933333333333334,83.8,4331.4
6324,8705-WZCYL,No,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.4933333333333332,44.8,44.8
6325,8706-HRADD,No,Male,No,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,1.4516666666666667,43.55,1011.5
6326,8707-HOEDG,No,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,3.6733333333333333,110.2,7689.8
6327,8707-RMEZH,No,Female,Yes,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),2.9099999999999997,87.3,6055.55
6328,8708-XPXHZ,Yes,Female,No,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.14,94.2,4186.3
6329,8709-KRDVL,No,Female,No,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3.3333333333333335,100.0,3320.6
6330,8710-YGLWG,No,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1.4966666666666666,44.9,44.9
6331,8711-LOBKY,No,Male,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.6616666666666667,19.85,1188.25
6332,8713-IGZSO,No,Male,No,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.8283333333333334,24.85,62.0
6333,8714-CTZJW,No,Female,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2.7616666666666663,82.85,319.6
6334,8714-EUHJO,Yes,Female,No,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,3.0383333333333336,91.15,2995.45
6335,8715-KKTFG,No,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),3.4433333333333334,103.3,6518.35
6336,8717-VCTXJ,No,Male,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.6516666666666667,19.55,839.4
6337,8718-PTMEZ,Yes,Female,No,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1.035,31.05,347.25
6338,8720-RQSBJ,No,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1.4666666666666666,44.0,44.0
6339,8722-NGNBH,Yes,Male,No,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,1.3333333333333333,40.0,223.45
6340,8722-PRFDV,No,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),2.585,77.55,5574.35
6341,8725-JEDFD,No,Male,No,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,2.3016666666666667,69.05,1793.25
6342,8727-JQFHV,No,Male,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.6916666666666667,20.75,1123.15
6343,8727-XDPUD,No,Male,No,No,No,37,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),1.1933333333333331,35.8,1316.9
6344,8728-SKJLR,No,Male,No,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,2.475,74.25,3089.1
6345,8731-WBBMB,No,Female,No,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),2.73,81.9,2078.55
6346,8732-BBLMG,undefined,Female,No,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.6983333333333335,50.95,229.4
6347,8734-DKSTZ,No,Female,No,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,2.865,85.95,858.6
6348,8734-FNWVH,No,Male,No,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1.99,59.7,1825.5
6349,8735-DCXNF,No,Male,No,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1.8316666666666668,54.95,568.85
6350,8735-IJJEG,No,Male,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),1.6733333333333333,50.2,668.85
6351,8735-NBLWT,No,Male,No,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6799999999999999,20.4,184.1
6352,8735-SDUFN,No,Female,Yes,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.81,24.3,1778.7
6353,8738-JOKAR,No,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,2.256666666666667,67.7,2882.25
6354,8739-QOTTN,No,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6783333333333333,20.35,41.85
6355,8739-WWKDU,Yes,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2.9833333333333334,89.5,2196.15
6356,8739-XNIKG,No,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2.8,84.0,424.75
6357,8740-CRYFY,Yes,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2.631666666666667,78.95,78.95
6358,8740-XLHDR,Yes,Male,No,No,No,5,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,1.4416666666666667,43.25,219.0
6359,8741-LQOBK,No,Female,No,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1.1683333333333332,35.05,1620.25
6360,8745-PVESG,No,Female,No,No,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),1.37,41.1,2258.25
6361,8746-BFOAJ,No,Male,Yes,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.6833333333333333,20.5,429.55
6362,8746-OQQRW,No,Male,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.8416666666666667,25.25,101.9
6363,8747-UDCOI,No,Female,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.645,19.35,1319.95
6364,8748-HFWBO,No,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.6633333333333333,19.9,357.7
6365,8749-CLJXC,No,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.6683333333333333,20.05,20.05
6366,8749-JMNKX,Yes,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3.1266666666666665,93.8,4750.95
6367,8749-TZYEC,No,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.8266666666666667,24.8,1874.3
6368,8750-QWZAJ,No,Female,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.66,19.8,1378.75
6369,8751-EDEKA,No,Female,No,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),2.996666666666667,89.9,2433.5
6370,8752-GHJFU,No,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,3.066666666666667,92.0,6585.2
6371,8752-IMQOS,No,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.67,20.1,85.1
6372,8752-STIVR,Yes,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2.6333333333333333,79.0,303.15
6373,8754-GZCEH,undefined,Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3.171666666666667,95.15,2395.7
